ProdTaken,Age,CityTier,DurationOfPitch,Gender,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,Designation,MonthlyIncome,TypeofContact_Company Invited,TypeofContact_Self Enquiry,TypeofContact_Unknown,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Unmarried,TotalVisiting
0,0.7674418604651162,3,-0.04241973439571344,1,4.0,0,4.0,2.0,0,2,1,2,-0.19308677081529468,0,1,0,0,0,1,1,0,0,4.0
1,0.2558139534883721,1,-1.0402709166799804,0,6.0,0,4.0,2.0,1,2,1,2,-0.5229861281803253,0,1,0,0,1,0,0,0,1,5.0
0,0.4418604651162791,1,-0.04241973439571344,0,3.0,1,5.0,2.0,0,3,0,1,1.3655335806175624,1,0,0,0,1,0,1,0,0,5.0
0,0.4883720930232558,1,-1.0402709166799804,0,4.0,1,3.0,6.0,1,2,0,1,0.5995466459761531,0,1,0,0,1,0,0,0,1,5.0
0,0.6279069767441862,1,1.9532826301728206,1,6.0,0,3.0,4.0,0,3,0,2,-0.22629544633064133,1,0,0,0,0,1,0,0,1,5.0
0,0.6976744186046512,3,-0.6660767233233803,0,4.0,3,3.0,2.0,1,5,1,3,1.7745769670550957,1,0,0,0,0,1,0,1,0,5.0
0,0.3023255813953488,3,2.3274768235294205,1,4.0,2,3.0,2.0,0,3,1,0,0.09107608733698304,0,1,0,0,0,1,0,1,0,4.0
0,0.2790697674418605,3,0.20704306117535332,1,4.0,0,3.0,3.0,0,4,0,2,-0.4382741774645308,0,1,0,0,1,0,0,0,1,4.0
1,0.5813953488372093,1,1.3296256412451537,1,3.0,0,3.0,8.0,1,3,1,2,-0.4150082191693478,1,0,0,0,0,1,0,1,0,5.0
0,0.6046511627906977,3,0.8307000501030202,1,5.0,2,3.0,5.0,0,5,0,0,0.38935760394189317,1,0,0,0,1,0,1,0,0,5.0
0,0.39534883720930236,1,-0.04241973439571344,0,4.0,2,3.0,5.0,0,4,1,0,0.25771602794692616,0,1,0,0,0,1,0,0,1,6.0
0,0.13953488372093026,1,0.08231166338981993,1,4.0,0,5.0,3.0,0,3,0,2,-0.4665114943697956,0,1,0,0,0,1,1,0,0,5.0
0,0.5116279069767442,2,-0.6660767233233803,0,3.0,2,4.0,2.0,0,2,1,0,0.3068330510145347,0,1,0,0,1,0,1,0,0,4.0
0,0.9069767441860465,1,0.08231166338981993,1,4.0,3,3.0,2.0,0,4,0,3,1.2442324305315655,0,1,0,0,0,1,1,0,0,4.0
0,0.5348837209302326,1,-0.7908081211089137,0,5.0,0,3.0,2.0,1,3,1,2,-0.49793048078551283,0,1,0,0,0,1,0,0,1,5.0
0,0.2325581395348838,1,-0.16715113218124683,0,5.0,2,5.0,2.0,0,3,1,0,0.39074958435271606,0,1,0,0,0,1,0,0,1,4.0
0,0.2790697674418605,3,0.20704306117535332,1,4.0,0,4.0,3.0,0,2,0,2,-0.5068789262836602,0,1,0,0,0,1,0,1,0,5.0
0,0.8372093023255814,1,-0.2918825299667802,1,4.0,2,3.0,4.0,0,5,1,0,-0.4764542115899593,0,1,0,0,1,0,0,0,1,4.0
0,0.41860465116279066,1,-0.7908081211089137,0,4.0,2,5.0,4.0,0,4,0,0,0.04911782066789235,1,0,0,0,1,0,0,1,0,5.0
0,0.34883720930232565,1,1.9532826301728206,1,4.0,2,3.0,3.0,0,4,1,0,0.09207035905899941,1,0,0,0,1,0,1,0,0,5.0
0,0.4883720930232558,1,-0.7908081211089137,1,4.0,0,3.0,8.0,1,4,0,2,-0.35574962453717235,0,1,0,0,0,1,1,0,0,5.0
0,0.39534883720930236,1,-0.04241973439571344,0,4.0,2,5.0,5.0,0,5,1,0,0.054685742311184005,0,1,0,0,1,0,0,1,0,4.0
0,0.813953488372093,3,-0.6660767233233803,1,5.0,3,5.0,3.0,0,5,1,3,2.3882414738835975,0,1,0,0,0,1,1,0,0,3.0
1,0.37209302325581395,1,-1.0402709166799804,1,4.0,0,3.0,3.0,1,3,1,2,-0.42952458631078677,0,1,0,0,1,0,0,0,1,5.0
0,0.18604651162790697,3,2.2027454257438874,0,4.0,2,3.0,3.0,0,4,0,0,0.26527249303425054,0,1,0,0,0,1,0,0,1,4.0
0,0.6511627906976744,3,-0.7908081211089137,1,6.0,2,3.0,2.0,0,5,0,0,0.35515465670453017,0,1,0,1,0,0,0,0,1,4.0
0,0.13953488372093026,1,0.20704306117535332,1,3.0,0,3.0,3.0,0,2,1,2,-0.26666287824450585,0,1,0,0,0,1,0,0,1,6.0
1,0.6976744186046512,3,2.3274768235294205,0,2.0,2,3.0,6.0,1,4,1,0,0.3084238857697609,1,0,0,0,1,0,0,0,1,7.0
0,0.39534883720930236,3,-0.7908081211089137,1,4.0,2,3.0,3.0,0,5,0,0,0.2839648014081583,0,1,0,0,1,0,0,0,1,4.0
1,0.8837209302325583,1,-0.7908081211089137,1,4.0,4,3.0,7.0,1,2,1,4,2.9854010701266276,0,1,0,0,0,1,1,0,0,7.0
0,0.4418604651162791,3,-0.04241973439571344,1,5.0,1,5.0,3.0,0,2,0,1,0.5450605556096563,1,0,0,0,1,0,0,0,1,7.0
0,0.813953488372093,1,1.3296256412451537,1,4.0,0,3.0,2.0,0,3,1,2,-0.11692555690884095,1,0,0,0,0,1,1,0,0,4.0
0,0.2093023255813954,1,-1.0402709166799804,0,6.0,0,3.0,5.0,0,4,1,2,-0.09584699640209397,1,0,0,0,1,0,0,1,0,7.0
0,0.2790697674418605,1,2.3274768235294205,0,4.0,2,3.0,6.0,0,2,1,0,-0.1016137723897889,0,1,0,0,0,1,1,0,0,5.0
1,0.2093023255813954,3,-0.04241973439571344,1,5.0,2,5.0,8.0,0,3,1,0,0.09545088291385506,0,1,0,1,0,0,0,0,1,5.0
0,0.39534883720930236,1,-1.0402709166799804,0,2.0,0,3.0,4.0,0,2,0,2,-0.3114051057352424,0,1,0,0,1,0,0,0,1,5.0
0,0.8604651162790699,1,1.3296256412451537,0,4.0,2,5.0,2.0,1,3,0,0,0.12706872367397554,0,1,0,0,0,1,0,1,0,5.0
0,0.2325581395348838,3,-1.1650023144655137,1,4.0,2,3.0,2.0,0,3,0,0,-0.10022179197896598,1,0,0,0,0,1,1,0,0,5.0
0,0.4651162790697675,1,0.20704306117535332,0,4.0,0,5.0,2.0,1,3,1,2,-0.41043456924807253,0,1,0,0,1,0,0,1,0,5.0
0,0.4883720930232558,1,-0.7908081211089137,0,2.0,2,5.0,8.0,1,2,1,0,0.22550162415359587,1,0,0,0,1,0,0,0,1,7.0
0,0.39534883720930236,1,-0.7908081211089137,0,5.0,0,5.0,3.0,0,2,1,2,-0.09246647254723832,0,1,0,0,0,1,0,0,1,5.0
0,0.41860465116279066,3,-0.04241973439571344,0,4.0,0,3.0,3.0,0,3,0,2,-0.4521939815727599,0,1,0,0,1,0,1,0,0,5.0
0,0.3023255813953488,1,-1.0402709166799804,1,6.0,0,3.0,5.0,0,4,1,2,-0.20143865328023217,0,1,0,0,1,0,1,0,0,4.0
0,0.5348837209302326,1,-0.7908081211089137,0,2.0,2,4.0,3.0,0,3,0,0,-0.11970951773048678,1,0,0,0,0,1,1,0,0,5.0
0,0.39534883720930236,3,-0.04241973439571344,0,4.0,2,5.0,7.0,0,2,1,0,0.32890588324329806,0,1,0,0,1,0,1,0,0,5.0
0,0.5813953488372093,1,-0.04241973439571344,1,4.0,4,3.0,3.0,0,5,0,4,2.70123821197435,1,0,0,0,1,0,0,1,0,6.0
1,0.13953488372093026,1,-0.2918825299667802,1,2.0,0,5.0,3.0,1,3,1,2,-0.6452815499883384,0,1,0,0,1,0,1,0,0,7.0
0,0.16279069767441867,1,0.08231166338981993,1,5.0,0,4.0,3.0,0,5,1,2,-0.42793375155556057,1,0,0,0,1,0,0,1,0,4.0
0,0.813953488372093,1,0.3317744589608867,0,4.0,2,3.0,2.0,0,2,1,0,-0.3374550248520712,0,1,0,0,1,0,1,0,0,5.0
0,0.7674418604651162,1,-0.7908081211089137,1,4.0,3,3.0,3.0,0,2,0,3,2.5439444255513606,0,1,0,0,0,1,1,0,0,6.0
1,0.2790697674418605,1,-1.0402709166799804,0,5.0,0,5.0,3.0,1,2,0,2,-0.5025041307067881,0,1,0,0,1,0,1,0,0,4.0
0,0.37209302325581395,1,-0.16715113218124683,1,4.0,1,3.0,2.0,0,4,0,1,1.3611587850406903,0,1,0,0,0,1,1,0,0,4.0
1,0.37209302325581395,3,0.9554314478885536,0,4.0,2,5.0,7.0,0,3,1,0,0.09505317422504851,0,1,0,0,0,1,0,0,1,5.0
0,0.6976744186046512,1,-0.7908081211089137,0,4.0,3,3.0,3.0,1,4,1,3,2.3675606220656573,0,1,0,0,1,0,1,0,0,3.0
0,0.4418604651162791,1,-1.0402709166799804,0,4.0,2,4.0,2.0,0,5,0,0,0.07596315716233426,0,1,0,0,1,0,1,0,0,4.0
0,0.2790697674418605,1,1.8285512323872872,1,2.0,0,3.0,3.0,0,2,1,2,-0.42674062548914093,0,1,0,0,1,0,1,0,0,5.0
1,0.9534883720930233,1,-0.7908081211089137,1,4.0,4,4.0,3.0,1,3,1,4,2.863503357007421,0,1,0,0,1,0,0,0,1,5.0
0,0.41860465116279066,1,-1.0402709166799804,0,2.0,0,3.0,5.0,0,3,0,2,-0.465318368303376,0,1,0,0,1,0,0,0,1,4.0
0,0.5813953488372093,1,-1.0402709166799804,0,5.0,2,3.0,2.0,1,3,0,0,0.2418076803946643,0,1,0,0,1,0,1,0,0,5.0
1,0.2558139534883721,1,-0.7908081211089137,1,4.0,0,3.0,8.0,0,3,0,2,-0.09226761820283505,0,1,0,0,0,1,0,0,1,4.0
0,0.4418604651162791,2,0.5812372545319534,1,4.0,0,4.0,6.0,0,3,1,2,-0.5375024953217642,0,1,0,0,1,0,1,0,0,4.0
0,0.34883720930232565,1,-0.541345325537847,0,5.0,2,3.0,3.0,0,4,1,0,0.26169311483499164,0,1,0,0,1,0,1,0,0,5.0
0,0.5348837209302326,1,0.9554314478885536,1,5.0,2,3.0,8.0,0,5,1,0,0.04931667501229563,1,0,0,0,0,1,0,0,1,5.0
0,0.3023255813953488,1,-0.7908081211089137,0,5.0,2,3.0,7.0,1,2,1,0,0.4038739710833321,0,1,0,0,0,1,0,0,1,5.0
0,0.6511627906976744,1,-0.7908081211089137,0,5.0,0,3.0,3.0,0,3,1,2,-0.5114525762049354,0,1,0,0,1,0,0,0,1,6.0
0,0.5813953488372093,1,2.5769396191004876,1,4.0,2,4.0,3.0,0,3,1,0,-0.08192719229386483,0,1,0,0,1,0,1,0,0,6.0
0,0.4883720930232558,1,0.4565058567464201,1,5.0,2,5.0,4.0,0,5,1,0,0.2867487622298041,1,0,0,0,1,0,0,1,0,4.0
0,0.39534883720930236,1,0.9554314478885536,0,5.0,0,3.0,3.0,0,5,1,2,-0.45597221411642214,1,0,0,0,1,0,0,0,1,6.0
1,0.744186046511628,3,0.3317744589608867,0,4.0,1,3.0,3.0,0,4,0,1,0.5583837966846755,0,1,0,0,0,1,1,0,0,5.0
1,0.8837209302325583,3,-0.7908081211089137,1,4.0,2,3.0,6.0,0,2,0,0,0.06244106174291167,0,1,0,0,0,1,0,0,1,5.0
0,0.6046511627906977,1,0.7059686523174868,1,4.0,3,5.0,3.0,0,5,1,3,2.4484943402377892,0,1,0,0,1,0,1,0,0,5.0
0,0.2325581395348838,1,-0.41661392775231354,1,5.0,1,3.0,3.0,1,3,0,1,1.5832790877391467,0,1,0,1,0,0,0,1,0,4.0
0,0.41860465116279066,1,-0.16715113218124683,1,4.0,1,3.0,5.0,0,3,0,1,1.0688428987678784,0,1,0,0,1,0,0,0,1,4.0
0,0.2558139534883721,3,-0.7908081211089137,0,4.0,2,4.0,3.0,1,3,1,0,-0.013322443474735502,0,1,0,0,0,1,1,0,0,4.0
0,0.39534883720930236,2,-0.6660767233233803,1,4.0,0,3.0,2.0,0,2,1,2,-0.2205286703429464,0,1,0,0,1,0,1,0,0,5.0
1,0.2093023255813954,1,-0.41661392775231354,0,5.0,0,3.0,3.0,1,2,0,2,-0.4931579765198343,1,0,0,0,0,1,1,0,0,5.0
0,0.2325581395348838,1,-0.6660767233233803,1,4.0,0,3.0,3.0,0,2,1,2,-0.6244018438259947,1,0,0,0,0,1,1,0,0,4.0
0,0.7906976744186046,3,2.2027454257438874,0,4.0,3,3.0,4.0,0,3,0,3,2.2790704388062006,0,1,0,0,0,1,1,0,0,4.0
0,0.6279069767441862,1,-0.541345325537847,1,4.0,2,4.0,2.0,0,2,1,0,0.21615546996664203,0,1,0,0,0,1,0,0,1,4.0
0,0.18604651162790697,1,-0.7908081211089137,1,2.0,0,5.0,2.0,0,2,1,2,-0.282770080141171,0,1,0,0,0,1,0,0,1,7.0
0,0.37209302325581395,3,-1.0402709166799804,1,2.0,2,5.0,3.0,0,4,0,0,-0.1608723670219644,0,1,0,0,0,1,0,1,0,4.0
0,0.41860465116279066,1,2.3274768235294205,0,5.0,0,5.0,3.0,0,4,1,2,-0.4547790880500025,0,1,0,0,0,1,0,0,1,5.0
0,0.4418604651162791,3,-1.0402709166799804,1,4.0,2,3.0,3.0,1,3,1,0,0.26944843426671927,0,1,0,0,1,0,1,0,0,5.0
0,0.34883720930232565,3,0.5812372545319534,1,4.0,2,3.0,4.0,0,2,0,0,-0.08809167697036631,0,1,0,0,1,0,0,1,0,5.0
0,0.3023255813953488,1,-0.41661392775231354,1,5.0,0,3.0,2.0,0,5,0,2,-0.21575616607726783,1,0,0,0,1,0,0,1,0,5.0
0,0.8372093023255814,3,-0.16715113218124683,0,5.0,1,3.0,2.0,1,2,0,1,1.2106260463274123,0,1,0,0,0,1,1,0,0,5.0
0,0.6511627906976744,3,0.08231166338981993,1,4.0,1,5.0,6.0,1,2,1,1,1.1762242447456461,0,1,0,0,0,1,0,1,0,5.0
0,0.34883720930232565,1,-0.04241973439571344,0,2.0,2,3.0,7.0,0,3,1,0,0.06542387690896077,0,1,0,0,0,1,1,0,0,7.0
0,0.813953488372093,1,2.078014027958354,0,5.0,3,3.0,5.0,0,5,0,3,1.785712810341679,1,0,0,0,0,1,1,0,0,5.0
0,0.4651162790697675,3,0.9554314478885536,1,5.0,2,3.0,6.0,0,5,1,0,0.29589606207235464,0,1,0,0,0,1,0,1,0,7.0
0,0.2558139534883721,2,-0.04241973439571344,1,5.0,0,3.0,3.0,0,2,0,2,0.017897688596578424,0,1,0,0,0,1,0,1,0,6.0
0,0.11627906976744184,1,-1.0402709166799804,1,5.0,2,3.0,8.0,0,2,1,0,-0.014117860852348596,0,1,0,0,1,0,1,0,0,4.0
0,0.6279069767441862,1,-0.04241973439571344,1,2.0,0,3.0,4.0,1,3,1,2,-0.40327581284955466,0,1,0,0,1,0,1,0,0,7.0
0,0.5813953488372093,1,-0.7908081211089137,1,4.0,0,3.0,7.0,1,2,0,2,-0.4635286792037465,1,0,0,0,0,1,0,0,1,5.0
0,0.4418604651162791,2,-0.04241973439571344,1,5.0,0,5.0,2.0,0,2,1,2,-0.49793048078551283,0,1,0,0,1,0,1,0,0,7.0
0,0.18604651162790697,3,-0.6660767233233803,1,4.0,2,5.0,3.0,1,4,1,0,-0.12965223495065045,0,1,0,0,1,0,1,0,0,5.0
0,0.41860465116279066,1,0.08231166338981993,0,5.0,1,3.0,3.0,1,4,1,1,1.1611113145709973,0,1,0,0,1,0,1,0,0,6.0
1,0.41860465116279066,1,2.078014027958354,0,4.0,0,4.0,3.0,1,3,0,2,-0.5615638709945603,1,0,0,0,1,0,0,1,0,5.0
0,0.34883720930232565,1,-1.0402709166799804,1,4.0,0,3.0,2.0,0,5,0,2,-0.5034984024288045,1,0,0,0,1,0,0,1,0,5.0
0,0.18604651162790697,3,-0.541345325537847,1,5.0,2,5.0,3.0,0,3,1,0,-0.1173232655976475,0,1,0,0,0,1,1,0,0,5.0
0,0.744186046511628,1,-1.0402709166799804,0,4.0,0,5.0,4.0,0,4,1,2,-0.25174880241426034,0,1,0,1,0,0,1,0,0,4.0
0,0.16279069767441867,1,-0.541345325537847,1,5.0,0,3.0,2.0,0,3,0,2,-0.3348699183748286,1,0,0,0,1,0,1,0,0,4.0
0,0.34883720930232565,3,-0.41661392775231354,1,4.0,2,4.0,3.0,0,3,1,0,0.3336783875089766,1,0,0,0,1,0,1,0,0,5.0
0,0.4883720930232558,3,0.08231166338981993,1,5.0,0,4.0,2.0,0,4,0,2,-0.3871686109528895,0,1,0,0,0,1,1,0,0,5.0
0,0.5813953488372093,1,-0.6660767233233803,0,2.0,2,3.0,4.0,1,5,0,0,0.07655972019554408,0,1,0,0,1,0,1,0,0,5.0
0,0.32558139534883723,1,0.3317744589608867,1,4.0,0,3.0,5.0,1,3,1,2,-0.495146519963867,0,1,0,0,1,0,1,0,0,5.0
1,0.2790697674418605,3,-1.0402709166799804,0,5.0,0,3.0,8.0,1,2,0,2,-0.4068551910488136,0,1,0,0,0,1,0,1,0,5.0
0,0.8372093023255814,3,-0.04241973439571344,1,4.0,3,3.0,7.0,0,3,0,3,1.389992664979165,0,1,0,0,0,1,1,0,0,7.0
0,0.41860465116279066,1,2.078014027958354,1,5.0,1,4.0,5.0,0,3,1,1,1.204461561650911,0,1,0,1,0,0,1,0,0,6.0
0,0.4651162790697675,3,1.5790884368162204,0,4.0,0,3.0,7.0,0,2,1,2,-0.3724533894670473,1,0,0,0,0,1,1,0,0,5.0
0,0.8372093023255814,1,1.8285512323872872,0,4.0,3,3.0,8.0,0,5,1,3,1.874998410978749,0,1,0,0,1,0,0,0,1,6.0
0,0.6046511627906977,1,-1.0402709166799804,0,4.0,2,3.0,6.0,0,2,1,0,0.14238050819302758,1,0,0,0,1,0,1,0,0,5.0
0,0.6976744186046512,3,-0.7908081211089137,0,4.0,2,3.0,2.0,1,2,1,0,-0.06144519482032767,0,1,0,0,0,1,1,0,0,4.0
0,0.4651162790697675,3,1.3296256412451537,1,4.0,1,4.0,3.0,1,5,0,1,0.5559975445518363,1,0,0,0,0,1,0,0,1,4.0
0,0.7674418604651162,1,-0.7908081211089137,1,4.0,3,5.0,3.0,0,5,1,3,2.6006179137062935,1,0,0,0,1,0,0,1,0,7.0
0,0.5116279069767442,2,-0.7908081211089137,0,5.0,2,3.0,2.0,0,3,0,0,0.0711906528966557,0,1,0,0,1,0,1,0,0,4.0
0,0.37209302325581395,2,-0.6660767233233803,1,4.0,0,4.0,5.0,1,5,0,2,-0.5108560131717256,0,1,0,0,1,0,0,1,0,5.0
1,0.34883720930232565,1,2.078014027958354,1,4.0,0,3.0,3.0,1,5,1,2,-0.40784946277082995,0,1,0,0,1,0,0,0,1,4.0
0,0.2790697674418605,1,-0.16715113218124683,0,5.0,0,3.0,8.0,0,5,1,2,-0.46014815534889086,0,1,0,0,0,1,0,1,0,5.0
0,0.6279069767441862,1,0.08231166338981993,1,4.0,0,5.0,3.0,1,3,1,2,-0.4547790880500025,0,1,0,0,1,0,1,0,0,5.0
0,0.2558139534883721,3,-0.41661392775231354,1,4.0,2,3.0,3.0,0,3,1,0,0.01232976695328677,0,1,0,0,0,1,0,0,1,5.0
1,0.9534883720930233,1,-0.7908081211089137,1,5.0,0,3.0,2.0,1,2,0,2,-0.49037401569818845,1,0,0,0,1,0,0,1,0,4.0
0,0.6046511627906977,1,-0.04241973439571344,0,4.0,2,4.0,6.0,0,3,1,0,-0.01610640429638133,0,1,0,0,1,0,0,1,0,4.0
1,0.06976744186046513,3,-0.7908081211089137,0,5.0,0,3.0,3.0,0,4,0,2,-0.5571890754176883,0,1,0,0,0,1,0,0,1,5.0
1,0.09302325581395354,1,1.2048942434596204,0,4.0,0,3.0,3.0,0,3,1,2,-0.4281326058999639,0,1,0,0,1,0,0,0,1,6.0
0,0.4418604651162791,1,0.7059686523174868,1,4.0,2,3.0,2.0,1,5,1,0,0.3460073568619796,0,1,0,0,1,0,1,0,0,7.0
0,0.6976744186046512,3,-0.7908081211089137,0,5.0,0,3.0,3.0,1,2,1,2,-0.30862114491359655,0,1,0,0,1,0,0,0,1,5.0
1,0.11627906976744184,1,-0.6660767233233803,0,4.0,2,3.0,2.0,1,5,1,0,-0.13422588487192574,0,1,0,0,1,0,1,0,0,5.0
1,0.5581395348837209,1,-0.7908081211089137,0,6.0,0,3.0,6.0,1,3,0,2,-0.4112299866256856,0,1,0,0,1,0,0,1,0,4.0
0,0.2558139534883721,1,0.08231166338981993,0,4.0,0,3.0,7.0,0,3,1,2,-0.49097057873139827,0,1,0,0,0,1,0,1,0,6.0
1,0.5116279069767442,1,-0.2918825299667802,1,4.0,0,5.0,2.0,1,2,1,2,-0.48560151143250985,0,1,0,0,0,1,1,0,0,6.0
0,0.2325581395348838,1,-0.541345325537847,0,4.0,0,3.0,3.0,0,2,1,2,-0.5027029850511914,0,1,0,0,1,0,0,0,1,6.0
0,0.39534883720930236,1,0.20704306117535332,1,4.0,0,4.0,3.0,0,2,1,2,-0.5643478318162062,0,1,0,0,1,0,0,1,0,4.0
0,0.5813953488372093,3,0.7059686523174868,0,5.0,2,3.0,2.0,0,3,0,0,0.27799917107606004,0,1,0,0,0,1,0,0,1,5.0
0,0.37209302325581395,1,-1.0402709166799804,1,5.0,0,5.0,5.0,1,4,0,2,-0.4070540453932169,0,1,0,0,1,0,0,0,1,5.0
0,0.9534883720930233,1,-0.41661392775231354,0,5.0,1,4.0,4.0,1,5,1,1,1.134663686765362,0,1,0,1,0,0,0,1,0,5.0
0,0.32558139534883723,3,-0.16715113218124683,1,5.0,0,3.0,5.0,0,4,1,2,-0.5005155872627554,0,1,0,0,1,0,1,0,0,5.0
0,0.41860465116279066,1,1.5790884368162204,0,4.0,2,3.0,3.0,1,3,0,0,-0.16544601694323965,0,1,0,0,1,0,1,0,0,5.0
0,0.744186046511628,1,-0.04241973439571344,0,4.0,1,4.0,6.0,0,4,0,1,0.5084713562394539,0,1,0,0,1,0,1,0,0,4.0
0,0.7209302325581396,1,1.454357039030687,1,4.0,0,3.0,6.0,0,2,0,2,-0.5144353913709845,0,1,0,0,0,1,1,0,0,4.0
0,0.32558139534883723,3,1.454357039030687,0,4.0,2,3.0,3.0,0,2,1,0,0.41481096002551215,1,0,0,0,0,1,1,0,0,4.0
0,0.4418604651162791,1,-0.16715113218124683,1,4.0,0,3.0,4.0,0,3,0,2,-0.03340673225946612,0,1,0,0,1,0,0,0,1,7.0
0,0.4883720930232558,1,-1.0402709166799804,0,4.0,1,5.0,3.0,0,4,1,1,1.7371923503072804,0,1,0,1,0,0,1,0,0,7.0
0,0.34883720930232565,1,-1.0402709166799804,0,5.0,0,4.0,8.0,0,3,1,2,-0.49991902422954554,1,0,0,0,1,0,1,0,0,5.0
1,0.18604651162790697,3,1.3296256412451537,1,5.0,0,4.0,3.0,1,2,0,2,-0.4838118223328804,0,1,0,0,0,1,1,0,0,4.0
0,0.5348837209302326,3,0.20704306117535332,1,5.0,1,4.0,4.0,0,4,1,1,0.9662340570557894,0,1,0,0,0,1,0,1,0,6.0
0,0.2093023255813954,3,-1.0402709166799804,1,5.0,2,5.0,3.0,0,3,1,0,-0.10976680051032311,1,0,0,0,0,1,0,0,1,5.0
0,0.5581395348837209,1,-0.2918825299667802,1,4.0,0,5.0,4.0,1,4,1,2,-0.02485599545012536,0,1,0,0,0,1,0,0,1,4.0
0,0.4418604651162791,1,-0.7908081211089137,1,4.0,0,3.0,6.0,0,5,1,2,-0.46273326182613345,0,1,0,0,0,1,0,0,1,5.0
1,0.04651162790697677,3,1.5790884368162204,1,5.0,0,4.0,3.0,1,2,0,2,-0.5418772908986362,0,1,0,0,1,0,0,0,1,5.0
1,0.06976744186046513,1,-0.541345325537847,1,4.0,0,5.0,3.0,0,3,1,2,-0.3724533894670473,0,1,0,1,0,0,0,0,1,5.0
0,0.32558139534883723,1,0.4565058567464201,0,4.0,2,3.0,2.0,1,4,0,0,0.2006448311031867,0,1,0,0,0,1,1,0,0,5.0
0,0.5348837209302326,1,0.08231166338981993,1,4.0,0,4.0,2.0,1,4,0,2,-0.24439119167133921,1,0,0,0,0,1,0,1,0,5.0
0,0.34883720930232565,1,-0.6660767233233803,0,4.0,2,5.0,3.0,0,2,1,0,0.3736481107340346,0,1,0,0,0,1,1,0,0,6.0
1,0.4418604651162791,3,-0.6660767233233803,1,5.0,1,3.0,3.0,1,2,1,1,1.0895237505858189,0,1,0,0,1,0,1,0,0,4.0
0,0.37209302325581395,1,-1.0402709166799804,0,5.0,2,3.0,2.0,0,4,0,0,0.4181914838803678,0,1,0,0,1,0,0,0,1,4.0
1,0.4651162790697675,3,-1.0402709166799804,1,5.0,1,3.0,7.0,0,2,1,1,1.1459983843963486,0,1,0,0,1,0,1,0,0,5.0
0,0.6511627906976744,1,-0.541345325537847,1,4.0,2,4.0,3.0,0,4,1,0,-0.07934208581662228,1,0,0,0,1,0,1,0,0,5.0
0,0.2790697674418605,3,1.454357039030687,0,4.0,0,3.0,3.0,0,3,0,2,-0.5347185345001184,1,0,0,1,0,0,1,0,0,5.0
0,0.41860465116279066,3,1.2048942434596204,0,4.0,2,3.0,3.0,0,4,1,0,-0.04871851677851817,0,1,0,0,0,1,1,0,0,4.0
0,0.813953488372093,1,-1.0402709166799804,1,4.0,3,3.0,3.0,0,2,1,3,2.436563079573593,0,1,0,0,1,0,1,0,0,6.0
1,0.9534883720930233,1,-0.7908081211089137,1,4.0,0,3.0,6.0,0,2,1,2,-0.4706874356022644,0,1,0,1,0,0,0,0,1,5.0
0,0.8372093023255814,3,-0.7908081211089137,1,4.0,3,3.0,8.0,0,3,1,3,1.9897373676994377,0,1,0,0,0,1,0,1,0,4.0
0,0.3023255813953488,3,-0.04241973439571344,1,4.0,1,3.0,7.0,0,3,1,1,0.48083060236739894,0,1,0,0,1,0,0,1,0,5.0
0,0.4883720930232558,3,0.20704306117535332,0,4.0,2,3.0,3.0,1,3,0,0,0.16306136001096802,1,0,0,1,0,0,0,0,1,5.0
0,0.41860465116279066,3,-0.6660767233233803,1,4.0,1,3.0,8.0,0,5,0,1,0.5919901808888288,0,1,0,0,1,0,0,1,0,6.0
0,0.5116279069767442,3,-0.7908081211089137,1,2.0,1,3.0,2.0,0,2,1,1,0.6033248785198154,0,1,0,0,1,0,0,0,1,5.0
1,0.5348837209302326,3,1.9532826301728206,0,2.0,3,4.0,6.0,1,3,1,3,1.6600368646788104,1,0,0,0,1,0,0,0,1,7.0
0,0.6976744186046512,1,0.9554314478885536,1,2.0,2,3.0,3.0,1,2,0,0,0.04394760771340724,1,0,0,0,0,1,0,1,0,5.0
0,0.4418604651162791,3,-0.04241973439571344,1,4.0,2,3.0,6.0,0,3,1,0,0.04633385984624652,1,0,0,1,0,0,0,1,0,4.0
1,0.32558139534883723,1,0.08231166338981993,1,5.0,0,5.0,2.0,1,3,1,2,-0.5021064220179816,1,0,0,0,0,1,0,0,1,4.0
0,0.37209302325581395,3,1.0801628456740868,1,4.0,3,3.0,3.0,0,3,1,3,2.5051678283927226,1,0,0,0,1,0,0,0,1,5.0
1,0.2790697674418605,1,0.20704306117535332,0,5.0,0,5.0,8.0,1,5,1,2,-0.48560151143250985,0,1,0,0,1,0,0,0,1,6.0
0,0.37209302325581395,1,0.5812372545319534,0,4.0,0,3.0,5.0,0,3,1,2,-0.2772021584978793,0,1,0,0,1,0,0,0,1,4.0
0,0.6511627906976744,1,-1.0402709166799804,0,4.0,0,3.0,5.0,0,5,0,2,-0.5122479935825485,0,1,0,0,0,1,0,1,0,6.0
0,0.7674418604651162,1,-1.0402709166799804,1,4.0,3,3.0,3.0,0,5,0,3,2.496219382894575,0,1,0,0,0,1,0,1,0,7.0
